X,Y,FID,ID,Longitud,latitud,Nombre_Con,Comuna,Región,Total_depa,Año_Permi,Superficie,Villa_de_B,jardin_inf,Ed_basica,Ed_media,Hospital,Consultori,Sapu,Bomberos
-70.556535461931105,-33.525795225111302,897,896,-70.556535,-33.525795,Los Rosales de la Florida,La Florida,RM,45,2010,58.49,No,1031.735345,422.401609,873.375534,3503.83025,2552.247996,2552.247996,1745.218183
-70.597213363478403,-33.52932192550341,898,897,-70.597213,-33.529322,Luis Corales Ponce Ltda,La Florida,RM,144,1979,61.66,No,255.30844,497.255718,1294.792897,3544.509199,699.959535,845.427332,122.891198
-70.595046833181598,-33.564283598830805,899,898,-70.595047,-33.564284,María Elena Sur,La Florida,RM,80,1973,75.768125,No,783.125243,284.736925,2033.55008,1942.846283,1094.093792,1094.093792,738.07357
-70.560980197648405,-33.521799205245003,900,899,-70.56098,-33.521799,Santa Teresita de los Andes,La Florida,RM,100,2011,57.9365,No,920.983634,348.437837,348.437837,2900.913088,1957.415345,1957.415345,1179.145771
-70.598505763656206,-33.540028695571316,901,900,-70.598506,-33.540029,Los Peumos Sector 11,La Florida,RM,76,1979,59.38,No,132.044108,103.679389,103.679389,3780.092447,651.780266,1265.300251,1236.33545
-70.583460892885199,-33.520628710311001,902,901,-70.583461,-33.520629,Alonso de Ercilla,La Florida,RM,1332,1981,51.467928,No,359.887004,677.462033,280.151123,2214.737244,1092.339328,1092.339328,1489.996576
-70.574652701620295,-33.556760669634706,903,902,-70.574653,-33.556761,San Jorge,La Florida,RM,280,2001,53.045,No,951.657676,392.98731,392.98731,2349.57037,2238.388482,526.269954,386.992182
-70.586064797171801,-33.560564546225017,904,903,-70.586065,-33.560565,Nueva María Elena,La Florida,RM,32,1974,68.600625,No,422.34687,825.503983,1121.485646,1911.368394,1842.580629,701.482391,1101.874019
-70.571178491584803,-33.560387537070909,905,904,-70.571178,-33.560388,"Comité ""Por nuestros Hijos"" y Faldeos de Peñalolén",La Florida,RM,208,2010,55.267692,No,1069.828662,275.907931,907.94784,1858.425709,2746.738999,681.848981,902.504785
-70.627026170974801,-33.558145714084716,906,905,-70.627026,-33.558146,Población Lago Chungará N° 40-2009,La Granja,RM,36,2009,55.58,No,304.601442,569.817935,299.829677,985.565489,340.899956,342.992982,1007.851691
-70.633915365018098,-33.533742188792296,907,906,-70.633915,-33.533742,Población San Gregorio N° 309-1977,La Granja,RM,160,1977,61.9,No,361.115117,268.924996,268.924996,2183.991728,354.877539,355.53143,192.648295
-70.631977726640002,-33.545651790830192,908,907,-70.631978,-33.545652,Villa El Pílar N°45-1981,La Granja,RM,360,1981,57.39,No,349.07651,672.440178,672.440178,931.773523,979.297597,978.984539,1237.710412
-70.624706916674299,-33.539701805339305,909,908,-70.624707,-33.539702,Población San Gregorio N° 94-1997,La Granja,RM,45,1997,45,No,346.021449,574.36596,1136.255934,1840.727114,317.498649,889.556631,1134.212667
-70.631681778457306,-33.547985991631705,910,909,-70.631682,-33.547986,Villa Luxemburgo N° 98-1993,La Granja,RM,84,1993,51.645714,No,353.007204,449.109407,449.109407,716.768032,1006.483993,1238.953841,1374.746079
-70.616821095106104,-33.517058410106593,911,910,-70.616821,-33.517058,Población Yungay N° 144A-1975,La Granja,RM,288,1975,60.92,No,78.514578,380.765613,380.765613,3881.424072,725.335818,1395.37808,1097.981224
-70.630168484077203,-33.550245478915002,912,911,-70.630168,-33.550245,Población Poeta Pablo Neruda Sector 10 N°16-1981,La Granja,RM,372,1981,55.855,No,336.101877,188.245097,188.245097,639.929777,1053.921657,1191.405332,1448.673162
-70.631790747877005,-33.550501207899011,913,912,-70.631791,-33.550501,Población Pablo Neruda N°46-1981,La Granja,RM,396,1981,55.768182,No,468.81383,328.361106,328.361106,501.113676,900.681651,1190.677815,1334.795429
-70.631542667640801,-33.546368010241885,914,913,-70.631543,-33.546368,Condominio Don Eduardo N° 511-2009,La Granja,RM,164,2009,56.66,No,297.120812,583.544155,583.544155,877.663814,1064.598825,1064.289553,1325.08812
-70.6193739159785,-33.518865770613992,915,914,-70.619374,-33.518866,Población Yungay N°573-1979,La Granja,RM,794,1979,56.980882,No,74.79999,221.816259,260.765815,4124.280494,437.059746,1476.001466,1116.358992
-70.618556819635003,-33.587560742595592,916,915,-70.618557,-33.587561,Condominio Arboleda Poniente,La Pintana,RM,64,2010,55.63,No,439.697518,515.518088,957.119009,3668.169203,150.941201,150.941201,1350.164424
-70.617588590506102,-33.582528162412196,917,916,-70.617589,-33.582528,Condominio La Rosas,La Pintana,RM,66,2008,56.521818,No,755.23983,682.773615,1472.342187,3446.038737,715.549991,715.549991,1334.165571
-70.631044004586201,-33.562665845025599,918,917,-70.631044,-33.562666,Condominio San Matias 8,La Pintana,RM,96,2010,51.85,No,579.287085,755.092656,825.333256,1128.842039,295.418585,293.674356,1530.303103
-70.620136454092105,-33.582788639767408,919,918,-70.620136,-33.582789,Condominio Santa Ester,La Pintana,RM,160,2009,55.0575,No,891.650919,832.554037,1348.410708,3579.441909,694.018384,694.018384,1097.264246
-70.647858676629099,-33.583698107393403,920,919,-70.647859,-33.583698,Población San Ricardo Lote II Sector 23 y 25,La Pintana,RM,576,1981,57.39,No,317.443714,520.893087,521.318868,2686.458634,783.044031,913.660621,1479.169303
-70.640777075111899,-33.58326012876622,921,920,-70.640777,-33.58326,"Población San Ricardo, sectores B2-C2",La Pintana,RM,324,1979,49.14,No,69.311365,84.346085,620.595481,3345.008308,427.85658,427.85658,820.084484
-70.626661293067002,-33.563012243608604,922,921,-70.626661,-33.563012,Villa Los Flamencos sector Huneeus,La Pintana,RM,213,2000,46.312394,No,170.67359,709.535995,831.778914,1375.822156,299.541112,298.183292,1206.124816
-70.529021232165803,-33.451919328699596,923,922,-70.529021,-33.451919,Conjunto Habitacional Municipalidad de la Reina,La Reina,RM,56,2001,60.31,No,352.253512,372.631012,372.631012,3912.671733,1735.070003,3048.141741,1585.531504
-70.553581036039901,-33.45832857413901,924,923,-70.553581,-33.458329,Conjunto Habitacional Sanchez Fontecilla Para Oficiales de Carabineros,La Reina,RM,96,1981,86.42,No,765.090535,699.319725,1211.151401,1531.93532,1092.358164,1092.358164,1938.187288
-70.530652209979394,-33.460832558273694,925,924,-70.530652,-33.460833,Parque Habitacional Las Perdices Condominio A y B,La Reina,RM,151,2012,59.744636,No,108.518268,694.165112,830.144369,3645.613554,2063.868768,2110.116507,2206.304905
-70.552053345395095,-33.456259758281,926,925,-70.552053,-33.45626,Población Villa Tobalaba,La Reina,RM,240,1975,58.132417,No,974.983912,646.658276,1473.072489,1719.48774,1347.967312,1347.967312,1747.986747
-70.576839711522098,-33.419019545415303,927,926,-70.57684,-33.41902,Conjunto Habitacional Martín de Zamora,Las Condes,RM,126,1974,86.697302,No,2526.466269,2320.335203,2320.335203,3738.950984,2356.605551,4040.59729,1975.595459
-70.584749486951296,-33.405375514372423,928,927,-70.584749,-33.405376,Parque San Luis 3A y 3B,Las Condes,RM,429,1975,69.925175,No,2986.900442,1988.810983,1988.810983,3890.490969,1959.295193,4945.640448,2134.29205
-70.530395589945797,-33.423299739561429,929,928,-70.530396,-33.4233,Condominio Portada de Fleming,Las Condes,RM,328,1995,56.83,No,935.205732,281.011755,281.011755,5515.75043,636.421327,741.836433,2283.706579
-70.571347765145006,-33.403857029620703,930,929,-70.571348,-33.403857,Población Villa San Luis,Las Condes,RM,116,1995,49.478621,No,2134.810553,775.91544,775.91544,4963.813274,738.971013,3819.240187,1084.588479
-70.527280148128398,-33.424619501258292,931,930,-70.52728,-33.42462,Las Condesas,Las Condes,RM,765,2006,52.754211,No,1202.791106,412.212552,412.212552,5607.964541,894.552749,1010.371177,2450.457467
-70.567144289939804,-33.402921320560708,932,931,-70.567144,-33.402921,Parque San Luis,Las Condes,RM,70,1978,54.516667,No,1910.26004,409.415208,409.415208,5345.174421,367.004659,3507.083542,752.303548
-70.508432007486405,-33.354852521647693,933,932,-70.508432,-33.354853,Conjunto Habitacional Betania,Lo Barnechea,RM,120,1994,45.905,No,324.081106,1351.918306,685.424806,12923.057624,402.053443,402.053443,1231.666421
-70.507340294853606,-33.356913466373911,934,933,-70.50734,-33.356913,Conjunto Habitacional Jericó,Lo Barnechea,RM,40,1994,45.56,No,290.039742,1112.74055,440.559823,12856.554245,639.112579,639.112579,1094.884524
-70.508336125605396,-33.365601084716715,935,934,-70.508336,-33.365601,La Ermita de San Antonio III,Lo Barnechea,RM,282,2003,47.727021,No,426.161975,860.697765,720.471122,11972.392413,1594.031765,1594.031765,593.49484
-70.506536073285403,-33.362397236489606,936,935,-70.506536,-33.362397,Las Araucarias,Lo Barnechea,RM,55,1995,56.25,No,403.47846,711.9713,331.588406,12364.554373,1251.550864,1251.550864,793.167276
-70.505212762165002,-33.365066179320024,937,936,-70.505213,-33.365066,La Ermita de San Antonio II,Lo Barnechea,RM,252,1999,46.624048,No,238.505041,564.281182,564.281182,12165.459418,1564.105154,1564.105154,876.208902
-70.500817753847102,-33.364719575886006,938,937,-70.500818,-33.36472,La Ermita de San Antonio I,Lo Barnechea,RM,414,0,45.47,No,173.912452,156.329184,156.329184,12405.467027,1656.573862,1656.573862,1284.094065
-70.6788502163147,-33.522278079516205,939,938,-70.67885,-33.522278,Santa Olga,Lo Espejo,RM,672,1970,57.959375,No,527.749398,255.160042,1050.908567,4754.015883,852.923992,1699.91435,1010.832818
-70.693688614230695,-33.52696032494319,940,939,-70.693689,-33.52696,Villa Gil de Castro,Lo Espejo,RM,75,1998,43.9424,No,271.986811,611.225263,697.135492,5902.97325,599.302121,599.302121,686.590513
-70.691366857448102,-33.524893006490807,941,940,-70.691367,-33.524893,Atilio Mendoza,Lo Espejo,RM,720,1976,65,No,70.84176,376.848901,993.891278,5591.366931,604.162868,604.162868,944.657243
-70.6722740639741,-33.510748058861616,942,941,-70.672274,-33.510748,Las Palmeras,Lo Espejo,RM,168,1992,41.48,No,239.882793,448.356309,448.356309,3336.885938,586.58504,1283.344347,565.972413
-70.697383807532304,-33.520785382378804,943,942,-70.697384,-33.520785,Villa Los Lebreles,Lo Espejo,RM,192,1991,41.685,No,108.15395,164.955667,1344.800505,5584.076173,180.378843,180.378843,1409.577262
-70.711612555919999,-33.44148631130679,944,943,-70.711613,-33.441486,Conjunto Habitacional Villa Caupolicán,Lo Prado,RM,890,1989,50.18964,No,226.038678,367.087188,1224.432383,3015.100771,775.208885,310.653029,717.140492
-70.720474365894205,-33.440466408347412,945,944,-70.720474,-33.440466,Conjunta Habitacional Villa Sor Teresa de Los Andes/Lote12,Lo Prado,RM,60,1994,0,No,147.4536,206.094895,731.673121,3577.89484,141.255008,1035.78099,1238.01791
-70.709513043808997,-33.441124302341997,946,945,-70.709513,-33.441124,Conjunto Habitacional Villa San Valentin,Lo Prado,RM,108,1993,40.342222,No,171.634556,204.576787,1029.567182,2821.069732,954.846612,193.684563,756.078726
-70.735538057323495,-33.445397690454605,947,946,-70.735538,-33.445398,Conjunto Habitacional Villa Los Poetas/Sector 2,Lo Prado,RM,288,1981,63.66,No,184.536596,256.019165,815.806869,4936.652884,503.471935,1387.115159,1374.077602
-70.736375483427594,-33.44894434525051,948,947,-70.736375,-33.448944,Conjunto Habitacional Teniente Cruz/Etapa1,Lo Prado,RM,150,1977,44.986364,No,240.833622,273.131128,1022.505493,5265.675364,591.319563,1731.010507,1759.437326
-70.737230612080694,-33.449774031892211,949,948,-70.737231,-33.449774,Conjunto Habitacional Teniente Cruz/Etapa2,Lo Prado,RM,576,1981,56.84,No,207.959932,230.590003,1138.102718,5386.993997,610.266108,1740.591325,1722.760842
-70.737509047391896,-33.443659204553505,950,949,-70.737509,-33.443659,Conjunto Habitacional San Pablo,Lo Prado,RM,180,1977,45.54,No,322.484819,108.409146,993.105041,4948.022227,364.808677,1283.684595,1171.10384
-70.737469938708898,-33.445212877958895,951,950,-70.73747,-33.445213,Conjunto Habitacional Villa Capitan Alberto Larraguibel,Lo Prado,RM,108,1978,64.04,No,153.215609,96.326962,991.605325,5056.754378,323.568468,1392.292381,1343.361515
-70.719161649461896,-33.438911803559606,952,951,-70.719162,-33.438912,Conjunto Habitacional Villa Pablo Neruda,Lo Prado,RM,78,1994,0,No,114.713675,342.158865,934.030559,3367.020093,70.011566,908.18834,1278.837137
-70.739861401834403,-33.442761680371213,953,952,-70.739861,-33.442762,Conjunto Habitacional Villa Pedro Prado,Lo Prado,RM,52,1997,46.193846,No,304.021593,203.958488,1073.627914,5057.882353,292.8981,1061.2627,1096.77631
-70.722117119696094,-33.439295771091402,954,953,-70.722117,-33.439296,Nuevo Horizonte,Lo Prado,RM,224,0,0,No,163.82477,403.047248,710.895282,3577.234239,236.126371,1031.951501,1438.434695
-70.732399210468998,-33.444950765964016,955,954,-70.732399,-33.444951,Conjunto Habitacional Villa Eduardo Frei Montalva,Lo Prado,RM,204,1994,42.254706,No,461.353512,519.909597,519.909597,4691.16578,795.646627,1274.998659,1392.270754
-70.739555781656193,-33.445016166242112,956,955,-70.739556,-33.445016,Conjunto Habitacional Villa Galvarino,Lo Prado,RM,150,1990,54.31,No,292.113776,148.146047,1095.747361,5190.580707,131.981519,1222.28061,1337.431208
-70.716441272437606,-33.456649941855403,957,956,-70.716441,-33.45665,Conjunto Habitacional Villa Coronel Bueras,Lo Prado,RM,472,1988,49.629809,No,632.645844,296.986396,1631.201532,3824.404497,536.677297,536.677297,1116.392426
-70.716264604571407,-33.439313075615004,958,957,-70.716265,-33.439313,Conjunto Habitacional Villa Santa Anita/Etapa 2,Lo Prado,RM,980,1974,62.252143,No,313.373401,404.865684,1130.912665,3241.768203,308.83826,637.378618,1090.379496
-70.737470009306605,-33.442472183543508,959,958,-70.73747,-33.442472,Conjunto Habitacional Villa Esmeralda,Lo Prado,RM,216,1980,61.5,No,327.059053,233.153656,1007.907303,4862.401662,445.995237,1168.295802,1039.423956
-70.721040610289904,-33.445336161979505,960,959,-70.721041,-33.445336,Conjunto Habitacional Villa Susana Sanchez,Lo Prado,RM,66,1997,46.442727,No,146.825227,407.335855,552.287086,3908.364969,668.340893,881.724501,1017.524542
-70.709416751485506,-33.440195815723207,961,960,-70.709417,-33.440196,Conjunto Habitacional Villa Sor Sara Faundez,Lo Prado,RM,132,1995,42.744773,No,83.440868,118.053951,1028.660077,2817.654434,949.003202,90.478156,859.371599
-70.713369762056004,-33.439714957194518,962,961,-70.71337,-33.439715,Conjunto Habitacional Villa Laura Vicuña,Lo Prado,RM,111,1995,42.761622,No,201.081294,458.599295,1354.250184,3135.511702,578.534645,370.043613,944.182749
-70.722444841642698,-33.440162547666517,963,962,-70.722445,-33.440163,Conjunto Habitacional Villa Lo Prado,Lo Prado,RM,80,1978,60.52,No,224.180537,362.576631,617.609394,3669.451902,278.055519,1071.756031,1400.607551
-70.720565953123696,-33.4511580397348,964,963,-70.720566,-33.451158,Conjunto Habitacional Golda Meir,Lo Prado,RM,48,1973,68.525625,No,221.736159,352.370049,957.244807,3978.018063,466.351004,466.351004,1001.170423
-70.7198628428132,-33.455914482275503,965,964,-70.719863,-33.455914,Conjunto Habitacional Cañada Norte,Lo Prado,RM,192,1973,48.68,No,552.637899,551.192381,1440.398102,4083.212408,598.134429,598.134429,1243.133639
-70.726104775592304,-33.444705102440203,966,965,-70.726105,-33.444705,Conjunto Habitacional Parque Residencial Neptuno,Lo Prado,RM,36,1979,55.35,No,435.236844,81.6549,81.6549,4273.393154,842.195539,1256.907391,1490.602641
-70.725134743901407,-33.444707612438592,967,966,-70.725135,-33.444708,Conjunto Habitacional Yerbas Buenas,Lo Prado,RM,60,1979,51.012,No,346.621227,165.660519,165.660519,4216.044396,779.984027,1188.145836,1403.075318
-70.723690730232804,-33.446894762630308,968,967,-70.723691,-33.446895,Conjunto Habitacional Villa Arturo Pratt Chacon sector 1,Lo Prado,RM,152,1977,0,No,374.748235,243.82546,409.717229,4172.552242,911.20987,930.706348,1228.688107
-70.723316823579907,-33.449952409354914,969,968,-70.723317,-33.449952,Conjunto Habitacional Villa Arturo Pratt Chacon sectior 2,Lo Prado,RM,102,1977,46.048235,No,495.150006,427.128247,705.541946,4195.805973,746.17012,746.17012,1210.785132
-70.7268389424529,-33.448573878067393,970,969,-70.726839,-33.448574,Conjunto Habitacional Villa Arturo Pratt Chacon sector A,Lo Prado,RM,128,1976,56.95,No,705.420271,178.24527,471.17659,4489.271059,1104.83858,1104.83858,1518.317369
-70.725774635714501,-33.446021941811601,971,970,-70.725775,-33.446022,Conjunto Habitacional Villa Arturo Pratt Chacon sector E,Lo Prado,RM,56,1976,0,No,453.915568,122.257859,213.384565,4353.832316,930.079019,1144.75656,1432.520946
-70.739760174939306,-33.443673028144602,972,971,-70.73976,-33.443673,Pudahuel D,Lo Prado,RM,688,0,48.681875,No,403.764809,181.732689,1073.485265,5112.080086,206.005237,1120.598448,1193.90158
-70.610246813039794,-33.484437020353809,973,972,-70.610247,-33.484437,"Conjunto Habitacional Santa Carolina / Sector 5E, 5A-5B, 5C y 5D",Macul,RM,560,1977,0,No,420.213824,878.977017,1073.544285,3370.155211,1082.361397,1527.718841,1600.582619
-70.589810244872396,-33.497294928964699,974,973,-70.58981,-33.497295,Conjunto Habitacional Bienestar de Carabineros,Macul,RM,56,1975,69.068571,No,83.295502,702.485455,980.379122,1015.767225,617.777966,1927.809133,817.549537
-70.590493762545094,-33.495984846934206,975,974,-70.590494,-33.495985,Conjunto Habitacional Campo Lindo Sector 1,Macul,RM,200,2000,51.5644,No,223.434785,544.565298,864.674791,1136.534962,704.076357,2050.176714,713.743696
-70.589274078929094,-33.496561465899603,976,975,-70.589274,-33.496561,Conjunto Habitacional Campo Lindo Sector 2,Macul,RM,96,2000,51.528333,No,112.111124,659.418724,993.191003,1006.425535,712.375491,1969.859852,839.15407
-70.592054441305706,-33.498538548172284,977,976,-70.592054,-33.498539,Habitacional El Libano,Macul,RM,98,1979,64,No,212.934045,714.578377,882.365588,1171.918475,385.951896,1944.551857,705.04123
-70.602119370499594,-33.503675179800297,978,977,-70.602119,-33.503675,Froilán Roa,Macul,RM,264,1981,61.5,No,29.806116,430.645497,1175.957388,2100.037406,786.011041,2109.688095,1079.46255
-70.585203692956398,-33.474463137543104,979,978,-70.585204,-33.474463,C. Habitacional Jaime Eyzaguirre Sector D1 D2,Macul,RM,688,1974,72.315,No,225.349255,148.732617,1382.828033,2110.225763,832.526613,945.527609,2317.412011
-70.578216278975603,-33.473430741101893,980,979,-70.578216,-33.473431,C. Habitacional Jaime Eyzaguirre Sector D3 D4,Macul,RM,992,1974,72.315,No,339.517075,510.682735,743.723534,1637.202431,1203.178083,671.923399,2732.315503
-70.582445211073903,-33.49100828078921,981,980,-70.582445,-33.491008,Conjunto Habitacional Santo Tomás,Macul,RM,32,1980,58.535,No,631.02093,1018.701395,1582.975591,1124.990973,1593.2119,1848.583396,1497.584949
-70.598960605847196,-33.507327043999126,982,981,-70.598961,-33.507327,C. Habitacional Uno Oriente Ramon Toro Ibañez,Macul,RM,96,1977,55.845,No,405.341561,912.643836,1364.928173,1920.973221,759.687674,1979.806731,1416.823624
-70.591192238927704,-33.496626572962519,983,982,-70.591192,-33.496627,Conjunto Habitacional Miguel de Cervantes,Macul,RM,228,2005,57.739035,No,230.556325,581.846761,832.437177,1163.115997,611.327819,2061.680773,671.210179
-70.590613868641796,-33.506067298837486,984,983,-70.590614,-33.506067,Parque Ñuñoa,Macul,RM,96,1980,51.64,No,396.35496,634.14008,1175.079003,1159.846061,588.362312,1305.51532,1446.81572
-70.609093684152597,-33.482722027223005,985,984,-70.609094,-33.482722,C. Habitacional Santa Carolina Sector 4A - 4B,Macul,RM,468,1980,63.119808,No,564.664939,663.30582,936.039398,3390.157118,1299.112142,1349.512471,1671.288958
-70.612756232831799,-33.492243798269598,986,985,-70.612756,-33.492244,Conjunto Habitacional Vicuña Mackenna Sur / Sector 1 y Sector 2PE.48.124,Macul,RM,264,1961,68.227273,No,666.527868,947.86987,1224.356994,3212.59716,219.749374,1908.650154,1396.289677
-70.591149523135101,-33.500342080443993,987,986,-70.59115,-33.500342,Conjunto Habitacional Villa Cumbres Andinas,Macul,RM,330,1978,45.54,No,108.798163,917.589446,1080.91232,1060.002864,301.799746,1739.772001,901.449392
-70.589055807869499,-33.500957783770396,988,987,-70.589056,-33.500958,C. Habitacional Villa Fundación de Macul/Sector 1,Macul,RM,576,1989,54.295,No,176.441951,1066.356667,1268.729913,863.689815,467.603153,1559.660023,1090.722997
-70.588744646990705,-33.502306718923101,989,988,-70.588745,-33.502307,C. Habitacional Villa Fundación de Macul/Sector 2,Macul,RM,72,1989,54.21,No,190.311956,914.675751,1392.898789,849.202134,497.268398,1428.049959,1213.499963
-70.590183892891403,-33.501757792617305,990,989,-70.590184,-33.501758,C. Habitacional Villa Fundación de Macul/Sector 3,Macul,RM,72,1989,54.21,No,226.284285,1017.60124,1256.865333,973.132005,357.764782,1564.507001,1077.072751
-70.607083219158497,-33.487561637314613,991,990,-70.607083,-33.487562,Pedro de Valdivia Sector A y B,Macul,RM,216,1978,59.146667,No,88.73669,1139.158969,965.176966,2938.277247,958.897518,1496.231153,1148.624298
-70.606989327489003,-33.486264740996305,992,991,-70.606989,-33.486265,Conjunto Habitacional Pedro de Valdivia Quilin,Macul,RM,192,1980,66.735,No,188.719482,1019.772959,873.614618,3005.914988,1068.461452,1391.634897,1244.653524
-70.5898345633086,-33.495217045008609,993,992,-70.589835,-33.495217,Conjunto HabitacionaCondominios de Quilin,Macul,RM,10,1992,48.24,No,171.327847,509.532033,899.186195,1128.442724,808.095914,1983.486687,761.031445
-70.754645170834706,-33.505786325183806,994,993,-70.754645,-33.505786,Conjunto Habitacional Tristán Valdés,Maipú,RM,24,1976,65.345,No,1024.456166,311.024197,311.024197,9408.013518,318.206627,318.206627,370.924728
-70.787034083263805,-33.507151380536989,995,994,-70.787034,-33.507151,Los Araucanos,Maipú,RM,528,1994,52.749091,No,493.879931,412.288018,412.288018,12354.855459,1163.383319,1163.383319,717.995666
-70.738111144392704,-33.497267701241682,996,995,-70.738111,-33.497268,Don Aldolfo,Maipú,RM,480,1995,51.568,No,10.842705,720.108377,720.108377,7694.86924,634.296093,1810.407621,1595.287777
-70.732356603023007,-33.493483883994323,997,996,-70.732357,-33.493484,Don Cristobal,Maipú,RM,592,1995,47.160405,No,362.720271,588.674106,588.674106,7094.404514,877.062962,1220.04891,1782.242004
-70.760372978676799,-33.500913895752205,998,997,-70.760373,-33.500914,Don Manuel,Maipú,RM,80,2002,49.878,No,760.113338,546.626181,822.213425,9802.49391,478.838387,478.838387,1103.469425
-70.754778512252102,-33.503270243955903,999,998,-70.754779,-33.50327,Mirador,Maipú,RM,32,1995,72.0175,No,1206.174153,389.092774,389.092774,9350.893329,318.912504,318.912504,540.812636
-70.763128186482106,-33.508235001256416,1000,999,-70.763128,-33.508235,Edificio Don Osvaldo,Maipú,RM,46,2006,47.539565,No,351.937546,134.635173,134.635173,10239.915115,548.913045,635.661808,377.374631
-70.558533675303295,-33.602986372858787,1001,1500,-70.558534,-33.602986,Conjunto Habitacional El Refugio I (ex Profesor Alcaino) y El Refugio II (ex Profesor Alcaino),Puente Alto,RM,612,1993,42.284314,Si,94.771743,790.931718,1367.285641,2741.647131,1383.017455,1946.283897,1652.691823
-70.627362722697498,-33.630001421988183,1002,1501,-70.627363,-33.630001,Conjunto Habitacional Francisco Coloane,Puente Alto,RM,1188,1996,42.285,Si,81.972355,603.770491,603.770491,6831.611122,509.011189,1044.899368,3935.401725
-70.609794814969902,-33.629477205550302,1003,1502,-70.609795,-33.629477,Conjunto Habitacional Juanita Oriente,Puente Alto,RM,900,2000,44.46,Si,55.336464,687.945589,687.945589,6376.71253,633.078205,633.078205,2427.181443
-70.621860798354902,-33.632311262644095,1004,1503,-70.621861,-33.632311,Conjunto Habitacional Marta Brunet,Puente Alto,RM,1256,1997,42.98164,Si,78.212953,691.89589,691.89589,7185.986176,702.438921,702.438921,3562.325346
-70.595054888466706,-33.627759670278301,1005,1504,-70.595055,-33.62776,Conjunto Habitacional Nocedal III,Puente Alto,RM,1068,2000,42.651629,Si,76.046228,725.950907,752.277662,5749.236605,788.354021,788.354021,1274.800484
-70.602867498108793,-33.592654892366099,1006,1505,-70.602867,-33.592655,conj hab P Alb Hurtado I (2da etapa),Puente Alto,RM,888,1993,40.655,Si,101.194191,203.336302,2074.32345,2651.582882,934.532557,934.532557,2763.13134
-70.626300708557494,-33.625360247144307,1007,1506,-70.626301,-33.62536,Conjunto Habitacional Pedro Lira,Puente Alto,RM,1509,1998,43.654513,Si,136.556357,335.853006,335.853006,6529.841838,18.34571,965.057612,3699.883176
-70.625277261361703,-33.631988980786112,1008,1507,-70.625277,-33.631989,Conjunto Habitacional Quitalmahue,Puente Alto,RM,174,1998,44.490345,Si,220.888208,690.167241,690.167241,7124.863952,723.64035,939.94198,3835.469864
-70.621636937663794,-33.622000652185783,1009,1508,-70.621637,-33.622001,Conjunto Habitacional Sargento Menadier III Lote 2C1 y IV Lote 2C2,Puente Alto,RM,192,2003,35.565,Si,112.546557,469.550214,469.550214,6231.435566,576.721739,821.043003,3209.280375
-70.622050731208006,-33.613040602712395,1010,1509,-70.622051,-33.613041,Conjunto Habitacional Villa Mamiña Sector  7,Puente Alto,RM,288,1997,42.335,Si,289.505393,686.044413,1452.387723,5500.196641,1436.234532,1735.456239,3272.1059
-70.622211156138505,-33.615070699240917,1011,1510,-70.622211,-33.615071,Conjunto Habitacional Villa Mamiña Sector 8,Puente Alto,RM,288,1996,43.2575,Si,66.539002,493.287248,1226.799208,5674.719423,1216.291541,1527.699896,3254.717726
-70.611948397428506,-33.618558098970205,1012,1511,-70.611948,-33.618558,Conjunto Habitacional Volcán San José I,Puente Alto,RM,598,1995,42.48,Si,491.622548,1010.61766,1010.61766,5405.149369,1119.454675,1119.454675,2283.557211
-70.614524038213702,-33.6268453970183,1013,1512,-70.614524,-33.626845,Conjunto Habitacional Volcán San José II,Puente Alto,RM,1708,1995,42.48,Si,376.356714,183.704214,183.704214,6317.145026,210.562203,210.562203,2696.363573
-70.617682116260696,-33.62758155285961,1014,1513,-70.617682,-33.627582,Conjunto Habitacional Volcán San José III,Puente Alto,RM,1254,1997,42.680144,Si,140.125176,137.075048,137.075048,6536.060808,128.405842,128.405842,2999.421323
-70.624082521267496,-33.628842072822891,1015,1514,-70.624083,-33.628842,Población Cerro Morado,Puente Alto,RM,168,1994,42.25,Si,258.578481,324.398849,324.398849,6947.718457,419.273992,722.327458,3605.741256
-70.605673050509296,-33.621835057490102,1016,1515,-70.605673,-33.621835,Villa San Miguel Sector 1,Puente Alto,RM,816,1994,42.696176,Si,110.196794,1147.748413,1147.748413,5446.950402,1202.008358,1202.008358,1746.91197
-70.605543760121293,-33.61927084396671,1017,1516,-70.605544,-33.619271,"Villa San Miguel Sector 4, Sector 5 y Sector 6",Puente Alto,RM,864,1995,42.264375,Si,153.649118,1230.871594,1318.288921,5185.03279,1391.179222,1391.179222,1692.847248
-70.723001852740197,-33.3705694095474,1018,1517,-70.723002,-33.370569,Conjunto La Pradera,Quilicura,RM,480,1993,42.255,Si,385.883374,739.973646,866.610138,5534.029398,810.905464,835.133391,810.512157
-70.752015269289302,-33.362932293562196,1019,1518,-70.752015,-33.362932,Población Pascual Gambino,Quilicura,RM,396,2004,43.63,Si,34.976418,462.521004,1964.352538,7767.652834,2052.847064,580.698353,507.750521
-70.755512186825698,-33.364689089069223,1020,1519,-70.755512,-33.364689,"Población Raul Silva Henriquez Lote 1, Lote 2, Lote 3, Lote 4, Lote 5 y Lote 6",Quilicura,RM,1185,1999,40.217367,Si,97.713898,195.15858,2239.528339,7847.314799,2297.010872,819.475791,628.126544
